"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion",152,-0.420686783759785,-1.54931916090284,0.0011707034344531,0.0294037141676592,0.0250590718013657,2734,"tags=33%, list=22%, signal=26%","Plau/Coro1c/Unc13d/Calr/P4hb/Efemp2/Mink1/Bcas3/Cdc42/Stk4/Gsk3b/Ndnf/Ptk2/Crkl/Lgals1/Efna5/Jak2/Arpc2/Actn4/Cass4/Arhgap6/Pik3cb/Fn1/Emilin1/Ninj1/Gpm6b/Ptprj/Lims1/Rhoa/Wdpcp/Hacd1/Ptpn11/Flna/Cfl1/Itgb1/S100a10/Rac1/Src/Hpse/Dusp3/Vcl/Kdr/Ilk/Actg1/Rsu1/Acer2/Itgb3/Thbs1/Dmtn/Cd36","FucoVsCtrl","Suppressed"
"GO:0034767","GO:0034767","positive regulation of ion transmembrane transport",113,-0.45251096681172,-1.6282686631558,0.00119288518373747,0.0298221295934369,0.0254156628815801,2540,"tags=37%, list=20%, signal=30%","Stim1/Wnk4/Calm2/Wnk1/Ehd3/Asph/Gsto1/Dbi/Arf1/G6pdx/Nipsnap2/Sumo1/Kcnmb1/Cox17/Shank3/Trem2/Ephb2/Cacna1c/Akap7/Plp1/Trpc1/Trpc6/Flna/S100a1/Cfl1/Itgb1/Ank3/Glrx/Calm3/Arl6ip1/Agtr1a/Capn3/Rgs9/F2r/Tesc/Ndufa4/P2rx1/F2rl3/Snca/Slc6a9/Reln/Chp1","FucoVsCtrl","Suppressed"
"GO:0002218","GO:0002218","activation of innate immune response",54,0.405509417073083,1.75834716023686,0.0012299941652394,0.0306081497340679,0.0260855420345701,3631,"tags=50%, list=29%, signal=36%","Clec4n/Masp2/Hexim1/Klrc2/Klrc3/Klri2/Klrd1/Pycard/Ifi214/Tlr9/Ifi208/Klrk1/Ifi206/Mndal/Prkdc/Tlr2/Sfpq/Trim5/Nlrc4/Klrc1/Trim12a/Plcg2/Sin3a/Matr3/Aim2/Ifi203/Klre1","FucoVsCtrl","Activated"
"GO:0072539","GO:0072539","T-helper 17 cell differentiation",25,0.553959604916772,2.02849867544011,0.00128292184902318,0.0317787980950695,0.0270832174018799,1709,"tags=48%, list=14%, signal=42%","Il23a/Nlrp3/Nfkbid/Il6/Irf4/Nfkbiz/Zc3h12a/Malt1/Il4/Slamf6/Smad7/Foxp3","FucoVsCtrl","Activated"
"GO:0007260","GO:0007260","tyrosine phosphorylation of STAT protein",52,0.424038888178387,1.78699803499234,0.00131856831740139,0.0325126434427739,0.0277086310198455,556,"tags=21%, list=4%, signal=20%","Gh/Il22ra2/Il23a/Ptk6/Il24/Hes1/Fgfr3/Il6/Il12a/Irf1/Socs1","FucoVsCtrl","Activated"
"GO:0038166","GO:0038166","angiotensin-activated signaling pathway",10,-0.780648542023402,-1.7939695711627,0.00133670963994745,0.0328101457078011,0.0279621748605275,1247,"tags=50%, list=10%, signal=45%","Agtrap/Rac1/Src/Agtr1a/Car2","FucoVsCtrl","Suppressed"
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process",51,-0.532000089729211,-1.73512626739601,0.00136374532497557,0.0333222839586791,0.0283986404419776,1697,"tags=35%, list=14%, signal=31%","Slc27a2/Daglb/Pla2g4a/Plp1/Pnpla8/Gstp1/Pam/Acot7/Mgll/Sphk1/Ptgs1/Gpx4/Cyp2b10/Alox12/Gstp2/Gpx1/Acsl1/Cd36","FucoVsCtrl","Suppressed"
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation",167,0.274348156454212,1.48814499118338,0.00137214683272527,0.0333765445798039,0.0284448836068036,3217,"tags=38%, list=26%, signal=29%","Egr3/Nrarp/Il23a/Foxj1/Erbb2/Nlrp3/Tnfsf9/Zfp36l1/Nfkbid/Ccr7/Il2ra/Il6/Lef1/Nfkbiz/Ctla4/Il12a/Irf1/Socs1/Zc3h12a/Myb/Il2rg/Zbtb1/Rhoh/Bcl6/Carmil2/Malt1/Il4/Tlr9/Rasgrp1/Il10/Zfp608/Ikzf3/Sox12/Ada/Id2/Smad7/Cd46/Dicer1/Pglyrp2/Foxp3/Cd27/Prkdc/Tespa1/Gimap5/Tcf7/Ppp2r3c/Sox4/Card11/Il1rl2/Gimap3/Zfp36l2/Tgfbr2/Tox/Cd74/H2-Aa/Mettl3/Ptprc/Zmiz1/Zbtb16/Cd1d1/Ripk2/Kat2a/Ptpn2/Il7r","FucoVsCtrl","Activated"
"GO:0051651","GO:0051651","maintenance of location in cell",163,-0.420162836768483,-1.55350832187136,0.00139050988822504,0.0336715398942386,0.0286962909196123,2424,"tags=30%, list=19%, signal=25%","Calm2/Syne1/Tgfb1/Park7/Tmsb10/Kdelr1/Ankrd13c/Asph/Lyn/Gsto1/Dbi/Pde4d/Txn1/Cyba/Ibtk/Aspm/Fkbp1a/Twf1/Trpc1/Golph3/Gpsm2/Srgn/Pfn1/Tmsb4x/Hk1/Fkbp1b/Ank3/Ubash3b/Gsn/Fth1/Gp1ba/Calm3/Chchd10/Bard1/Tspo/Capn3/Gp5/Gp9/Adcy6/F2r/Arl2bp/Htr2a/Itgb3/F2rl3/Skp1/Gp1bb/Ftl1/Snca/Pink1","FucoVsCtrl","Suppressed"
"GO:0048488","GO:0048488","synaptic vesicle endocytosis",51,-0.531069951101279,-1.73209260631812,0.00147112470857223,0.0353069930057335,0.0300900922848084,2818,"tags=47%, list=22%, signal=37%","Rock1/Ap2b1/Abca13/Ppp3cb/Dnm1l/Bin1/Syt11/Tbc1d24/Picalm/Grn/Nlgn2/Canx/Ophn1/Rab27b/Actb/Ston2/Actg1/Ap2m1/Slc2a4/Scamp5/Itsn1/Snca/Bcl2l1/Cd24a","FucoVsCtrl","Suppressed"
"GO:0140238","GO:0140238","presynaptic endocytosis",51,-0.531069951101279,-1.73209260631812,0.00147112470857223,0.0353069930057335,0.0300900922848084,2818,"tags=47%, list=22%, signal=37%","Rock1/Ap2b1/Abca13/Ppp3cb/Dnm1l/Bin1/Syt11/Tbc1d24/Picalm/Grn/Nlgn2/Canx/Ophn1/Rab27b/Actb/Ston2/Actg1/Ap2m1/Slc2a4/Scamp5/Itsn1/Snca/Bcl2l1/Cd24a","FucoVsCtrl","Suppressed"
"GO:0019430","GO:0019430","removal of superoxide radicals",11,-0.763465405302845,-1.79391104247824,0.00148022666867802,0.0353682478356696,0.0301422962061496,1358,"tags=55%, list=11%, signal=49%","Prdx1/Sod1/Sod2/Ccs/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:0090330","GO:0090330","regulation of platelet aggregation",24,-0.644335615587489,-1.81112818726495,0.0015029720484756,0.0357469106589976,0.0304650084602607,2361,"tags=71%, list=19%, signal=58%","Ceacam1/Emilin2/Sh2b3/Lyn/Jak2/Prkcq/Abat/Prkca/Cd9/Ubash3b/F11r/Ptger3/Mmrn1/Serpine2/Alox12/Prkg1/Dmtn","FucoVsCtrl","Suppressed"
"GO:0032386","GO:0032386","regulation of intracellular transport",264,-0.384648082073365,-1.45289925809436,0.00150931400560212,0.0357469106589976,0.0304650084602607,2632,"tags=31%, list=21%, signal=25%","Sp100/Ufm1/Ptpn1/Pla2g3/Anp32b/Bcas3/Ergic3/Kif3a/4930550C14Rik/Cdc42/Tgfb1/Park7/Rab21/Gdi1/Gsk3b/Pdcd10/Asph/Ehd1/Mapk1/Ogt/Ect2/Ptpn14/Gsk3a/Mapk3/Txn1/Jak2/Arf1/Arpc2/Svip/Dennd10/Edem1/Akt2/Rbm4/Map2k2/Nedd4/Scp2/Ube2j1/Sar1b/Reep1/Prkcq/Sumo1/Zdhhc2/Rab11b/Ppm1a/Camk1/Angpt1/Cd81/Oaz2/Ptpn11/Flna/Prkaca/Eipr1/Lamp1/Tomm7/Mavs/Ank3/Septin8/Reep2/Src/Uhmk1/Erlec1/Bcap31/Bard1/Nucb1/Snx3/Spag5/Stom/Mff/Fis1/Sh3glb1/Oaz1/Ifi27/Sh3tc2/Bnip3l/Pink1/Dmtn/Trim58/Yod1/Chp1/Cd36/Prnp","FucoVsCtrl","Suppressed"
"GO:0060249","GO:0060249","anatomical structure homeostasis",205,-0.405211808115047,-1.51545270019174,0.00156046670119645,0.0367970313819251,0.0313599651465451,2181,"tags=26%, list=17%, signal=22%","Rab7/Pbld2/Ctnnb1/Homer2/Slc39a8/Add1/Ccr2/Akt3/Oas1a/Prdx5/Lamp2/Rab3d/Apbb2/Tpp1/Gata2/Snx10/Prkca/Pla2g4a/Yap1/Sod1/Cln8/Angpt1/Dcstamp/Tjp1/Cd7/Ptpn11/Clcn3/Tjp2/Map1a/Rb1/Cracd/Itgb1/Rac1/Ubash3b/Src/Aldoa/Kdr/Ptgs1/P2ry1/Wwtr1/Gata1/Tfrc/Il7/F2r/Muc13/Gnas/Usp45/Chmp4b/P2rx1/Itgb3/Aldh1a1/Bsg/Car2/Oas1e","FucoVsCtrl","Suppressed"
"GO:0043249","GO:0043249","erythrocyte maturation",16,-0.709108102160978,-1.84453161089794,0.00159953778270135,0.0372420721908308,0.0317392474889498,2143,"tags=56%, list=17%, signal=47%","Maea/G6pdx/Klf1/Ptbp3/Tal1/Pla2g10/Trim58/Fam210b/Epb42","FucoVsCtrl","Suppressed"
"GO:0045920","GO:0045920","negative regulation of exocytosis",28,-0.602799710632463,-1.74219417795001,0.00162375807737883,0.0372420721908308,0.0317392474889498,2333,"tags=43%, list=19%, signal=35%","Rabgef1/Rab7/Ccr2/Bcr/Rap1b/Cd84/Gnai2/Trim9/Rap1a/Prkn/Lgals9/Snca","FucoVsCtrl","Suppressed"
"GO:0022900","GO:0022900","electron transport chain",79,-0.482683711987006,-1.68359698918223,0.0015983296789179,0.0372420721908308,0.0317392474889498,2396,"tags=39%, list=19%, signal=32%","Park7/Uqcrfs1/Sdhaf2/Bid/Ndufa8/Ndufs4/Ccnb1/Ndufc2/Ndufa12/Cox5b/Etfb/Ndufb8/Cox7c/Ndufb3/Chchd2/Sod2/Ndufb6/Ndufa7/Ndufa5/Uqcrb/Uqcrq/Cox5a/Ndufs6/Uqcr10/Cox4i1/Ndufb9/Uqcrh/Cox6a1/Snca/Iscu/Pink1","FucoVsCtrl","Suppressed"
"GO:0035150","GO:0035150","regulation of tube size",98,-0.462168655369457,-1.64057909769159,0.00162761648834001,0.0372420721908308,0.0317392474889498,1691,"tags=26%, list=13%, signal=22%","G6pdx/Kcnmb1/Rhoa/Cacna1c/Sod1/Sod2/Pde5a/Tbxas1/Mgll/Gucy1a1/Ptger3/Kdr/Ptgs1/P2ry1/Agtr1a/Irag1/Adcy6/F2r/Slc6a4/Htr2a/P2rx1/Prkg1/Cacna1g/Gpx1/Gclm","FucoVsCtrl","Suppressed"
"GO:0035296","GO:0035296","regulation of tube diameter",98,-0.462168655369457,-1.64057909769159,0.00162761648834001,0.0372420721908308,0.0317392474889498,1691,"tags=26%, list=13%, signal=22%","G6pdx/Kcnmb1/Rhoa/Cacna1c/Sod1/Sod2/Pde5a/Tbxas1/Mgll/Gucy1a1/Ptger3/Kdr/Ptgs1/P2ry1/Agtr1a/Irag1/Adcy6/F2r/Slc6a4/Htr2a/P2rx1/Prkg1/Cacna1g/Gpx1/Gclm","FucoVsCtrl","Suppressed"
"GO:0097746","GO:0097746","blood vessel diameter maintenance",98,-0.462168655369457,-1.64057909769159,0.00162761648834001,0.0372420721908308,0.0317392474889498,1691,"tags=26%, list=13%, signal=22%","G6pdx/Kcnmb1/Rhoa/Cacna1c/Sod1/Sod2/Pde5a/Tbxas1/Mgll/Gucy1a1/Ptger3/Kdr/Ptgs1/P2ry1/Agtr1a/Irag1/Adcy6/F2r/Slc6a4/Htr2a/P2rx1/Prkg1/Cacna1g/Gpx1/Gclm","FucoVsCtrl","Suppressed"
"GO:0051047","GO:0051047","positive regulation of secretion",239,-0.391283355505114,-1.47124456848213,0.00162696837732777,0.0372420721908308,0.0317392474889498,2836,"tags=35%, list=23%, signal=27%","Cntf/Sri/Rab2b/Ppp3cb/Dnm1l/Unc13d/Cd177/Pfkm/Mcu/Pla2g3/Vamp8/Serp1/Tgfb1/Lgals3/Kcnn4/Unc13b/Stxbp1/Chmp2a/Hyal3/Rab7/Pdcd6ip/Stxbp5/Cyba/Jak2/Arf1/Tsg101/Il1a/Rab5a/Kiss1r/Myh10/Nlgn2/Adam9/Frmd4a/Itgb2/Prkcq/Rab8b/Oxct1/Rtn4/Rab3d/Tm7sf3/Abat/Gnai2/Gata2/Bmp2/Prkca/Dynll1/Golph3l/Trem2/Pla2g4a/Ppia/Sytl4/Golph3/Arrb1/Prkn/Ptpn11/Fcer1g/Lamp1/Rac1/Glrx/Rab27b/Mif/Rph3al/Pfkfb2/Sphk1/Pla2g10/P2ry1/Gata1/Sdcbp/Slc6a4/Aqp1/Myom1/Cacna1g/Scamp5/Septin5/Glul/Itsn1/Map1lc3b/Selenot/Snca/Mpc2/Pink1/Bcl2l1/Bsg","FucoVsCtrl","Suppressed"
"GO:0003013","GO:0003013","circulatory system process",313,-0.371797165881593,-1.41489800584943,0.00166927408130837,0.0380340929918363,0.0324142406550309,2424,"tags=27%, list=19%, signal=22%","Calm2/Cdc42/Tgfb1/Bin1/Wnk1/Hopx/Ehd3/Met/Pebp1/Ptk2/Cysltr1/Kcnj5/Gsk3a/Gna12/Pde4d/Cyba/Jak2/Gnaq/Bcr/Atp6ap2/G6pdx/Sumo1/Fgfbp3/Emilin1/Kcnmb1/Ctnnbip1/Dmpk/Abat/Gnai2/Ptprj/Prkca/Rhoa/Cacna1c/Yap1/Sod1/Sod2/Angpt1/Kcnk6/Agtrap/Ramp2/C3ar1/Tjp1/Flna/Tjp2/S100a1/Pde5a/Fkbp1b/Smtn/Rac1/Src/Tbxas1/Mgll/Gsn/Pde3a/F11r/Gucy1a1/Ptger3/Calm3/Kdr/Ptgs1/P2ry1/Agtr1a/Map2k3/F5/Wwtr1/Irag1/Adcy6/Arhgef12/F2r/Slc6a4/Gnas/Ptp4a3/Htr2a/P2rx1/Prkg1/Plvap/Cacna1g/Abcg2/Tpm1/Col1a2/Gpx1/Atp2b4/Gclm/Cd36/Mylk3","FucoVsCtrl","Suppressed"
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process",161,-0.416960481017707,-1.53991848065284,0.00169494185333568,0.0382957573557016,0.0326372419413504,2396,"tags=28%, list=19%, signal=23%","Park7/Ubxn1/Gsk3b/Ubqln2/Rpl11/Sgta/Ogt/Psme1/Ube2k/Ankib1/Gsk3a/Gna12/Arih1/Svip/Rnf19b/Usp14/Sumo1/Alad/Rnf144b/Eif3h/Trem2/Rnf180/Prkn/Prkaca/Map1a/Ophn1/Rnf14/Gipc1/Prickle1/Bcap31/Vcp/Clu/Sdcbp/Pithd1/Gabarap/Usp25/Psmf1/Gabarapl2/Ubb/Gpx1/Fzr1/Psmd10/Psme3/Dnajb2/Rad23a","FucoVsCtrl","Suppressed"
"GO:1901342","GO:1901342","regulation of vasculature development",197,-0.390923895448284,-1.45873030428625,0.00169299980429143,0.0382957573557016,0.0326372419413504,2643,"tags=32%, list=21%, signal=26%","Mmp9/Hmgb1/Sp100/Stim1/Ppp1r15a/Emc10/Lgals3/Sh2b3/Anxa3/C3/Ctnnb1/Cysltr1/Stab1/Add1/Ccr2/Il1a/Jcad/Akt3/Grn/Epn1/Lrg1/Pik3cb/Itgb2/Hmga2/Emilin1/Rtn4/Ninj1/Gab1/Nras/Gata2/Prkca/Pkm/Ago2/Pgk1/Ramp2/Ngp/Cela1/C3ar1/Cysltr2/Tjp1/S100a1/Itgb1/Hpse/Ecm1/Sphk1/Tie1/Kdr/Htatip2/Rhoj/Adam10/Agtr1a/Tspan12/Hipk2/Aqp1/Itgb3/Foxo4/Creb3l1/Glul/Thbs1/Gadd45a/E2f2/Cd59a/Atp2b4/Cd36","FucoVsCtrl","Suppressed"
"GO:0030194","GO:0030194","positive regulation of blood coagulation",16,-0.707699978440854,-1.84086880024057,0.0018042744992356,0.039994127249491,0.0340846636130165,827,"tags=38%, list=7%, signal=35%","Hpse/F2r/Thbs1/Dmtn/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:1900048","GO:1900048","positive regulation of hemostasis",16,-0.707699978440854,-1.84086880024057,0.0018042744992356,0.039994127249491,0.0340846636130165,827,"tags=38%, list=7%, signal=35%","Hpse/F2r/Thbs1/Dmtn/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:0099010","GO:0099010","modification of postsynaptic structure",16,-0.707380086449653,-1.84003669736649,0.0018042744992356,0.039994127249491,0.0340846636130165,2406,"tags=62%, list=19%, signal=51%","Cdc42/Gsk3b/Myh10/Rhoa/Pfn1/Cfl1/Kalrn/Cttn/Itsn1/Wasf3","FucoVsCtrl","Suppressed"
"GO:0032272","GO:0032272","negative regulation of protein polymerization",65,-0.504795159231373,-1.70796549499724,0.00180714204608811,0.039994127249491,0.0340846636130165,2757,"tags=42%, list=22%, signal=33%","Capza2/Flii/Sptbn1/Mapre1/Tmsb10/Capza1/Vill/Tmod3/Pecam1/Add1/Arpc2/Inpp5j/Mtpn/Capzb/Twf1/Pfn1/Tmsb4x/Cracd/Cfl1/Gsn/Tpm1/Snca/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0031032","GO:0031032","actomyosin structure organization",142,-0.430974396148618,-1.5744609554562,0.00178907992854155,0.039994127249491,0.0340846636130165,2313,"tags=32%, list=18%, signal=27%","Was/Met/Prkar1a/Pdcd6ip/Tmod3/Ect2/Sh3pxd2b/Ppp1r9a/Wasf2/Kiss1r/Myh10/Arhgap6/Cnn1/Prkcq/Cd47/Wdr1/Myh9/Rhoa/Itgb5/Arrb1/Anln/Tjp1/Pfn1/Tnnt1/Cdc42bpa/Itgb1/Ppm1e/S100a10/Rac1/Src/Pdlim1/F11r/Zyx/Actg1/Capn3/Cit/Csrp1/Cnn2/Arhgap28/Myl9/Ldb3/Tpm1/Fhdc1/Epb41/Tmod1/Mylk3","FucoVsCtrl","Suppressed"
"GO:0072538","GO:0072538","T-helper 17 type immune response",35,0.479587955649961,1.92290311568267,0.00183520153969833,0.0402849479188858,0.0343325131191752,1709,"tags=43%, list=14%, signal=37%","Il23a/Clec4n/Nlrp3/Nfkbid/Il6/Irf4/Nfkbiz/Zc3h12a/Malt1/Il4/Slamf6/Smad7/Nlrp10/Il27ra/Foxp3","FucoVsCtrl","Activated"
"GO:0000209","GO:0000209","protein polyubiquitination",215,-0.390464325666453,-1.46378376221473,0.00183520318297146,0.0402849479188858,0.0343325131191752,2206,"tags=24%, list=18%, signal=20%","Fbxw11/Otub1/Zfp91/Wwp2/Ctnnb1/Cdc34/Ube3b/Ube2k/Ankib1/Marchf6/Arel1/Arih1/Peli2/Ube2s/Nedd4/Ube2j1/Trip12/Rnf19b/Trim56/Rnf5/Ube2l3/Rnf144b/Hace1/Ppia/Amfr/Rnf180/Prkn/Rnf187/Rnf14/Anapc13/Spop/Rnf20/Ube2v1/D7Ertd443e/Bard1/Rnf115/Gabarap/Skp1/Dtx3l/Rnf114/Ube2l6/Ube2e3/Ifi27/Ube2r2/Marchf8/Marchf5/Ube2o/Trim58/Ube2c/Ube2b/Ube2h/Nhlrc4","FucoVsCtrl","Suppressed"
"GO:0006405","GO:0006405","RNA export from nucleus",66,0.366742110301496,1.66064646192551,0.00190443340061656,0.0416353860863538,0.0354834128595593,5642,"tags=71%, list=45%, signal=39%","Srsf3/Thoc2l/Pom121/Nup93/Thoc1/Hnrnpa2b1/Hhex/Ddx19b/Nup88/Ncbp1/Nup214/Nup85/Nup155/Fyttd1/Mcm3ap/Iws1/Ythdc1/Alyref/Ncbp3/Ddx39b/Akap8l/Dhx9/Nup107/Nxf1/Tsc1/Nup160/Khdrbs1/Zc3h11a/Xpo5/Thoc2/Tpr/Pcid2/Setd2/Nup188/Thoc7/Nxt1/Npm1/Thoc5/Chtop/Ncbp2/Supt6/Cpsf6/Nrde2/Thoc6/Nup153/Xpot/Rbm15b","FucoVsCtrl","Activated"
"GO:0045954","GO:0045954","positive regulation of natural killer cell mediated cytotoxicity",29,0.502407435181415,1.90439659352694,0.00196479220998547,0.0427817658625869,0.0364604055265555,3631,"tags=69%, list=29%, signal=49%","Klrc2/Klrc3/Klri2/Sh2d1a/Raet1e/Il12a/Klrd1/Cd160/Slamf6/Rasgrp1/Klrk1/Klrb1c/Gimap5/Gimap3/Sh2d1b1/Klrc1/Il18rap/H2-M3/Ulbp1/Klre1","FucoVsCtrl","Activated"
"GO:0036158","GO:0036158","outer dynein arm assembly",11,0.706919714643844,1.96448985298364,0.00200550817038695,0.0431463909166914,0.0367711542081432,3466,"tags=82%, list=28%, signal=59%","Odad4/Zmynd10/Ccdc63/Dnaaf1/Dnah8/Odad1/Dnaaf2/Dnal1/Lrrc49","FucoVsCtrl","Activated"
"GO:1902743","GO:1902743","regulation of lamellipodium organization",39,-0.572389195731841,-1.76178285925538,0.00200538017653211,0.0431463909166914,0.0367711542081432,2856,"tags=54%, list=23%, signal=42%","Actr2/Coro1b/Coro1c/Cdc42/Was/Cd44/Fer/Arpc2/Wasf2/Brk1/Capzb/Akirin1/Twf1/Abi2/Cfl1/Rac1/Abi3/Src/Nckap1/Aqp1/Dmtn","FucoVsCtrl","Suppressed"
"GO:1903828","GO:1903828","negative regulation of protein localization",167,-0.407753043871412,-1.51017410665505,0.00199217610139442,0.0431463909166914,0.0367711542081432,2782,"tags=34%, list=22%, signal=26%","Gdi2/Ppp2ca/App/Sp100/Mfhas1/Ufm1/Rab11fip5/4930550C14Rik/Lzts2/Tgfb1/Park7/Gdi1/Gsk3b/Klf7/Abhd17a/Wwp2/Ankrd13a/Ogt/Ndfip1/Picalm/Txn1/Svip/Tax1bp3/Tmem59/Ube2j1/Frmd4a/Sumo1/Tmbim1/Gpm6b/Ctnna1/Leprot/Angpt1/Sytl4/Btf3/Prkn/Ptpn11/Otud7b/Anxa5/Map1a/Pde1c/Fkbp1b/Abi3/Ptger3/Erlec1/Bard1/Ap2m1/Ilrun/Snx3/F2r/Ucp2/Dmtn/Bcl2l1/Yod1/Chp1/Cd36/Rsad2","FucoVsCtrl","Suppressed"
"GO:0045064","GO:0045064","T-helper 2 cell differentiation",16,0.633583607660309,2.02794405128633,0.0020319291731212,0.0433692392681996,0.0369610748695065,1124,"tags=38%, list=9%, signal=34%","Nlrp3/Il6/Irf1/Bcl3/Bcl6/Il4","FucoVsCtrl","Activated"
"GO:0042403","GO:0042403","thyroid hormone metabolic process",12,-0.751108041263906,-1.80950069307555,0.00202475364254521,0.0433692392681996,0.0369610748695065,1044,"tags=33%, list=8%, signal=31%","Cpq/Slc16a10/Ctsb/Reln","FucoVsCtrl","Suppressed"
"GO:0071709","GO:0071709","membrane assembly",41,-0.562091887583877,-1.753484667534,0.002048654554333,0.0435275388859347,0.0370959844072722,2628,"tags=51%, list=21%, signal=41%","Mafb/Sptbn1/Lrp4/Psap/Chmp2a/Syt11/Flot1/Chmp1a/Picalm/Chmp1b/Nlgn2/Tlcd1/Nrxn2/Ephb2/Chmp5/Pacsin2/Stx2/Ubxn2a/Ank3/S100a10/Chmp4b","FucoVsCtrl","Suppressed"
"GO:0001525","GO:0001525","angiogenesis",339,-0.363325560598568,-1.38604983319165,0.00205546711405803,0.0435275388859347,0.0370959844072722,2476,"tags=29%, list=20%, signal=24%","Prcp/Ppp1r15a/Bcas3/Emc10/Cdc42/Lgals3/Stk4/Sh2b3/Pdcd10/Anxa3/C3/Vezf1/Ppp3r1/Ndnf/Ctnnb1/Ptk2/Cysltr1/Stab1/B4galt1/C1galt1/Pecam1/Add1/Shb/Ccr2/E2f8/Il1a/Wasf2/Jcad/Hs6st1/Akt3/Tnfsf12/Grn/Epn1/Lrg1/Pik3cb/Fn1/Itgb2/Hmga2/Ywhaz/Emilin1/Rtn4/Ninj1/Gab1/Nras/Myh9/Gata2/Prkca/Rhoa/Ephb2/Angpt1/Pkm/Ago2/Pgk1/Ramp2/Ngp/Cela1/C3ar1/Cysltr2/Mmp19/Ramp1/Pdgfa/Tjp1/Flna/Adgrg1/S100a1/Itgb1/Tal1/Hpse/Ecm1/Sphk1/Clic4/Tie1/Kdr/Htatip2/Rhoj/Agtr1a/Tspan12/Actg1/Itga2b/Cald1/Hipk2/Apold1/Aqp1/Itgb3/Becn1/Foxo4/Creb3l1/Glul/Thbs1/Gpx1/Gadd45a/E2f2/Cd59a/Atp2b4/Bsg/Col18a1/Cd36/Calcrl","FucoVsCtrl","Suppressed"
"GO:0061684","GO:0061684","chaperone-mediated autophagy",11,-0.755641250264105,-1.77552666248595,0.00214423724759137,0.0445341582192053,0.0379538673946132,1549,"tags=36%, list=12%, signal=32%","Lamp2/Clu/Gfap/Snca","FucoVsCtrl","Suppressed"
"GO:0010591","GO:0010591","regulation of lamellipodium assembly",32,-0.589388852388409,-1.75274566057616,0.0021216346147927,0.0445341582192053,0.0379538673946132,2406,"tags=50%, list=19%, signal=41%","Cdc42/Was/Fer/Arpc2/Wasf2/Brk1/Capzb/Akirin1/Twf1/Abi2/Cfl1/Rac1/Abi3/Nckap1/Aqp1/Dmtn","FucoVsCtrl","Suppressed"
"GO:1905521","GO:1905521","regulation of macrophage migration",34,-0.573995099657226,-1.72073638909732,0.00213795488106034,0.0445341582192053,0.0379538673946132,2147,"tags=47%, list=17%, signal=39%","Cd200r1/Ptk2/Mapk1/Mapk3/Emilin1/Rtn4/Akirin1/Ptprj/Trem2/Cd81/C3ar1/P2ry12/Cd9/Slamf1/Mif/Thbs1","FucoVsCtrl","Suppressed"
"GO:0001505","GO:0001505","regulation of neurotransmitter levels",146,-0.421783379930654,-1.54527595914364,0.00213222729674069,0.0445341582192053,0.0379538673946132,2396,"tags=35%, list=19%, signal=29%","Park7/Gsk3b/Unc13b/Stxbp1/Pebp1/Stxbp5/Snap47/Flot1/Ppp1r9a/Aldh9a1/Comt/Rab5a/Syn3/Pdzd11/Daglb/Rap1b/Gpm6b/Abat/Gad1/Prkca/Slc18a2/Nrxn2/Napa/Mctp1/Stx11/Ica1/Myo6/Cln8/Stx2/Trim9/Rap1a/Prkn/Slc22a3/Snap29/Prkaca/Snap23/Itgb1/Gipc1/Sphk1/P2ry1/Ache/Slc6a4/Htr2a/P2rx1/Itgb3/Slc6a3/Septin5/Gfap/Snca/Bcl2l1/Slc6a9","FucoVsCtrl","Suppressed"
"GO:0034764","GO:0034764","positive regulation of transmembrane transport",154,-0.417203567727557,-1.53911760549091,0.00211903826191549,0.0445341582192053,0.0379538673946132,2540,"tags=34%, list=20%, signal=28%","Stim1/Wnk4/Repin1/Calm2/Osbpl8/Wnk1/C3/Ehd3/Asph/Met/Gsto1/Dbi/Arf1/Akt2/G6pdx/Nipsnap2/Sumo1/Kcnmb1/Cox17/Shank3/Trem2/Ephb2/Cacna1c/Akap7/Plp1/Trpc1/Rap1a/Trpc6/Ptpn11/Flna/S100a1/Cfl1/Itgb1/Ank3/Glrx/Calm3/Arl6ip1/Agtr1a/Capn3/Rgs9/F2r/Tesc/Ndufa4/P2rx1/F2rl3/Rnasel/Snca/Azin1/Acsl1/Slc6a9/Reln/Chp1/Car2","FucoVsCtrl","Suppressed"
