"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Direction"
"GO:20001771","GO:2000177","regulation of neural precursor cell proliferation","23/2130","66/11776",0.000850958381867395,0.0237187764850658,0.0210286958526629,"Tgfb1/Ctnnb1/Rhoa/Gata2/Ctsz/Lims1/Slc6a4/Shcbp1/Optn/Rsu1/Ilk/Flna/Adgrg1/Gnai2/Cip2a/Aspm/Ctnna1/Disp3/Lyn/Cd24a/Foxo3/Nap1l1/Gng5",23,"Down"
"GO:00616401","GO:0061640","cytoskeleton-dependent cytokinesis","27/2130","82/11776",0.000865668146873347,0.0240017884090989,0.0212796097932246,"Septin1/Chmp1a/Septin7/Rhoa/Birc5/Septin8/Sptbn1/Myh10/Spire1/Incenp/Arl3/Septin2/Nusap1/Chmp5/Dctn3/Stx2/Cit/Pdcd6ip/Chmp2a/Anln/Chmp4b/Arf1/Cfl1/Septin9/Ank3/Septin5/Chmp1b",27,"Down"
"GO:00344461","GO:0034446","substrate adhesion-dependent cell spreading","26/2130","78/11776",0.000870988090561743,0.0240228547700485,0.021298286898994,"Fer/Rac1/Crkl/Arpc2/Cdc42/Rhoa/Lims1/Ntn4/Itgb3/Dmtn/Parvb/Ptk2/Fermt3/Lamc1/Atrn/Src/Vamp3/Ilk/Flna/Hpse/Micall2/Kif14/S100a10/Actn4/Unc13d/Cass4",26,"Down"
"GO:00610251","GO:0061025","membrane fusion","34/2130","111/11776",0.000879859059242725,0.0241411329379723,0.0214031504707235,"Akt2/Snap47/Chp1/Slamf1/Septin8/Stx7/Ubxn2a/Gosr2/Trim9/Anxa7/Dcstamp/Snap29/Dnm1l/Yipf4/Snca/Pip4k2a/Syt13/Snap23/Sec22b/Rab13/Chmp5/Vamp3/Stx2/Arl8b/Cd9/Tie1/Rab8b/Hace1/Stx11/Vamp8/Pla2g4a/Sphk1/Syt11/Rab7",34,"Down"
"GO:00016761","GO:0001676","long-chain fatty acid metabolic process","19/2130","51/11776",0.000937618567847747,0.0255926145876784,0.0226900113746411,"Alox12/Cd36/Acsl1/Pam/Cpt2/Acot7/Cyp2b10/Plp1/Mgll/Pnpla8/Gstp2/Daglb/Elovl6/Ptgs1/Pla2g4a/Gstp1/Sphk1/Gpx1/Gpx4",19,"Down"
"GO:00082171","GO:0008217","regulation of blood pressure","31/2130","99/11776",0.000972969194790012,0.0264206274131638,0.0234241145810271,"Gna12/Ramp2/Cd36/Cyba/Sod2/Rhoa/Smtn/P2rx1/Sod1/Gnaq/Gnas/Agtrap/Emilin1/Col1a2/Atp6ap2/G6pdx/Tpm1/Gucy1a1/F11r/C3ar1/Wnk1/Kcnk6/Ptgs1/F2r/Agtr1a/Cacna1c/Gsk3a/Abat/Arhgef12/Prcp/Kdr",31,"Down"
"GO:01406941","GO:0140694","non-membrane-bounded organelle assembly","81/2130","324/11776",0.00100392618023979,0.0271214518846319,0.0240454545842049,"Septin1/Chmp1a/Tubb5/Spag5/Flii/Bicd1/Rab11a/Wdr1/Arpc2/Rhoa/Rpl10/Kif11/Rps5/Tubb1/Mybl2/Trim37/Prkar1a/Myh10/Kif2a/Cenpk/Ldb3/Asap1/Mapre2/Rps14/Incenp/Itgb1/Csrp1/Gsn/Tpx2/Mapre1/Src/Gpsm2/Sass6/Tmod1/Chmp5/Prkaa2/Stil/Mrpl20/G3bp2/Kntc1/Chek2/Rpl6/D7Ertd443e/Flna/Cetn2/Mylk3/Ccnb2/Tpm1/Rpsa/Mzt1/Pla2g4c/Chmp2a/Aspm/Lsm3/Chmp4b/Prc1/Rps2/Cenph/Cenpe/Pls1/Rps23/Rpl38/Rpl23a/Tmod3/Cds2/Rpl11/Actg1/Rps15/Tnnt1/Rplp0/Rps28/Myl9/Aup1/Csde1/Cep76/Capn3/Kifc1/Nbdy/Bin2/Rpl24/Chmp1b",81,"Down"
"GO:00082771","GO:0008277","regulation of G protein-coupled receptor signaling pathway","28/2130","87/11776",0.00104775284192637,0.0277654888630302,0.0246164476851826,"Ramp2/Grk5/Bicd1/Ywhab/Arrb1/Plek/Rgs9/Itgb3/Rph3al/Pde4d/Pde10a/Itgb1/Snca/Rgs18/Atp2b4/Rgs12/Rgs10/Gnai2/Mgll/Ramp1/Ppp1r9b/Ptger3/Ubqln2/Pde5a/Gsk3a/Arrb2/Pde6h/Dynlt1b",28,"Down"
"GO:0035855","GO:0035855","megakaryocyte development","11/2130","23/11776",0.00104884819357308,0.0277654888630302,0.0246164476851826,"Pip4k2a/Tal1/Wasf2/Gp9/Sh2b3/Ptpn11/Gp5/Zfpm1/Gp1ba/Gp1bb/Mpig6b",11,"Down"
"GO:0099563","GO:0099563","modification of synaptic structure","11/2130","23/11776",0.00104884819357308,0.0277654888630302,0.0246164476851826,"Pgrmc1/Cdc42/Rhoa/Pfn1/Myh10/Gsk3b/Itsn1/Wasf3/Cttn/Cfl1/Kalrn",11,"Down"
"GO:19055231","GO:1905523","positive regulation of macrophage migration","11/2130","23/11776",0.00104884819357308,0.0277654888630302,0.0246164476851826,"Slamf1/Rtn4/Ptk2/Akirin1/Trem2/Ptprj/P2ry12/Thbs1/C3ar1/Mapk3/Mapk1",11,"Down"
"GO:00480411","GO:0048041","focal adhesion assembly","22/2130","63/11776",0.00105979967120132,0.0278608481422957,0.0247009917290825,"Rac1/Dusp3/Bcr/Actn1/Itga2/Lims1/Wdpcp/Vcl/Dmtn/Ptk2/Sorbs1/Ptprj/Src/Cttn/Gpm6b/Arhgap6/S100a10/Ptpn11/Cfl1/Bcas3/Actg1/Kdr",22,"Down"
"GO:00302191","GO:0030219","megakaryocyte differentiation","17/2130","44/11776",0.00107011281713539,0.0278608481422957,0.0247009917290825,"Gata2/Pip4k2a/Pithd1/Tal1/Wasf2/Tesc/Gp9/Gata1/Cnot4/Sh2b3/Ptpn11/Gp5/Zfpm1/Gp1ba/Gp1bb/H4c17/Mpig6b",17,"Down"
"GO:00432971","GO:0043297","apical junction assembly","17/2130","44/11776",0.00107011281713539,0.0278608481422957,0.0247009917290825,"Ramp2/Esam/Pkn2/Wdr1/Prkaca/Rhoa/Pecam1/Vcl/Itgb1/Abi2/Rab13/Tjp1/Pdcd6ip/Micall2/Ctnna1/F11r/Actn4",17,"Down"
"GO:00229001","GO:0022900","electron transport chain","26/2130","79/11776",0.00107851861312573,0.0278608481422957,0.0247009917290825,"Cox5a/Bid/Etfb/Sod2/Cox7c/Uqcrb/Ndufs6/Ndufs4/Ndufb9/Ndufa5/Sdhaf2/Ndufb8/Iscu/Snca/Ndufb3/Pink1/Park7/Cox4i1/Cox6a1/Ndufa7/Uqcrq/Uqcr10/Cox5b/Uqcrh/Chchd2/Ndufb6",26,"Down"
"GO:00615721","GO:0061572","actin filament bundle organization","37/2130","125/11776",0.00108614563869713,0.0278608481422957,0.0247009917290825,"Rac1/Cdc42/Rhoa/Actn1/Pfn1/Arrb1/Plek/Myh10/Dmtn/Shank3/Itgb5/Arhgap28/Spire1/Sorbs1/Prkcq/Src/Wasf2/Add1/Cald1/Zyx/Add2/Tjp1/Was/Flna/Arhgap6/Tpm1/Kiss1r/F11r/Fhdc1/S100a10/Ppm1e/Pls1/Actn4/Pdlim1/Cd47/Cfl1/Actg1",37,"Down"
"GO:00026871","GO:0002687","positive regulation of leukocyte migration","33/2130","108/11776",0.00108947128270936,0.0278608481422957,0.0247009917290825,"Lgals9/Rac1/Tgfb1/Tnfsf14/Rhoa/Mcu/Slamf1/Itga2/Rtn4/Itgb3/Pecam1/Ptk2/Dnm1l/Akirin1/Trem2/Ptprj/Selp/Lyve1/Pdgfd/Dapk2/Plvap/Cd99l2/P2ry12/Ptger3/Thbs1/C3ar1/Tnfrsf14/Selenok/Wnk1/Adam10/Cd47/Mapk3/Mapk1",33,"Down"
"GO:19043751","GO:1904375","regulation of protein localization to cell periphery","33/2130","108/11776",0.00108947128270936,0.0278608481422957,0.0247009917290825,"Tgfb1/Rab11a/Tmbim1/Pgrmc1/Bcl2l1/Sqstm1/Abi3/Stx7/Sptbn1/Gsk3b/Ap2m1/Trem2/Sorbs1/Itgb1/Atp2b4/Tnik/Gpsm2/Tmem59/Epb41/Rer1/Actb/Atp2c1/Cnst/Ppp1r9b/Picalm/Zdhhc2/Pls1/Vamp8/Adam10/Kalrn/Rap1a/Rhog/Prnp",33,"Down"
"GO:00069141","GO:0006914","autophagy","98/2130","406/11776",0.00111791701410468,0.0283133982226126,0.0251022155444456,"Chmp1a/Ift20/Fbxo7/Ikbkg/Bid/Ctsd/Rnf5/Sqstm1/Lamp2/Nbr1/Retreg3/Pmp22/Gabarap/Fis1/Ubxn6/Nprl3/Vdac1/Ubxn2a/Itgb4/Gfap/Dapk1/Anxa7/Clu/Bnip3l/Ptk2/Snap29/Dnm1l/Gsk3b/Tmbim6/Trem2/Rmc1/Rab1b/Trim8/Fundc1/Tollip/Fyco1/Snca/Optn/Pip4k2a/Acbd5/Sec22b/Rragd/Chmp5/Dcaf12/Vcp/Prkaa2/Tmem59/Pink1/Park7/Tomm7/Rab43/Arl8b/Gabarapl1/Cttn/Fundc2/Slc25a4/Map1lc3b/Gabarapl2/Trappc4/Pik3cb/Fbxl2/Tpcn1/Atg12/Qsox1/Chmp2a/Mtmr3/Becn1/Hpse/Sh3glb1/Acer2/Cd84/Ormdl3/Chmp4b/Nlrp6/Dap/Foxk2/Wdr45/Tspo/Wipi1/Yod1/Foxo3/Ubqln2/Vamp8/Fez2/Ilrun/Trim12c/Gsk3a/Kdr/Ufc1/Mapk3/Scoc/Aup1/Syt11/Rraga/Igtp/Atg4a/Rab7/Chmp1b",98,"Down"
"GO:00619191","GO:0061919","process utilizing autophagic mechanism","98/2130","406/11776",0.00111791701410468,0.0283133982226126,0.0251022155444456,"Chmp1a/Ift20/Fbxo7/Ikbkg/Bid/Ctsd/Rnf5/Sqstm1/Lamp2/Nbr1/Retreg3/Pmp22/Gabarap/Fis1/Ubxn6/Nprl3/Vdac1/Ubxn2a/Itgb4/Gfap/Dapk1/Anxa7/Clu/Bnip3l/Ptk2/Snap29/Dnm1l/Gsk3b/Tmbim6/Trem2/Rmc1/Rab1b/Trim8/Fundc1/Tollip/Fyco1/Snca/Optn/Pip4k2a/Acbd5/Sec22b/Rragd/Chmp5/Dcaf12/Vcp/Prkaa2/Tmem59/Pink1/Park7/Tomm7/Rab43/Arl8b/Gabarapl1/Cttn/Fundc2/Slc25a4/Map1lc3b/Gabarapl2/Trappc4/Pik3cb/Fbxl2/Tpcn1/Atg12/Qsox1/Chmp2a/Mtmr3/Becn1/Hpse/Sh3glb1/Acer2/Cd84/Ormdl3/Chmp4b/Nlrp6/Dap/Foxk2/Wdr45/Tspo/Wipi1/Yod1/Foxo3/Ubqln2/Vamp8/Fez2/Ilrun/Trim12c/Gsk3a/Kdr/Ufc1/Mapk3/Scoc/Aup1/Syt11/Rraga/Igtp/Atg4a/Rab7/Chmp1b",98,"Down"
"GO:00458591","GO:0045859","regulation of protein kinase activity","105/2130","440/11776",0.00114764008706002,0.0289033759659124,0.0256252805740226,"Dazap2/Fbxo7/Tgfb1/Prkar2b/Dusp3/Mmd/Ikbkg/Neurl1a/Rhoa/Chp1/Tsg101/Tab2/Pmp22/Acsl1/Map2k3/Osbpl8/Adarb1/Ccng1/Tom1l1/Prkar1a/Itgb3/Dlg4/Clu/Rb1/Angpt1/Ptk2/Gsk3b/Sod1/Pim1/Gnaq/Incenp/Zfp91/Jak2/Ptprj/Pdgfa/Snca/Stradb/Atp2b4/Cdc25b/Bmp2/Tpx2/Ptpn1/Src/Ccna2/Wwtr1/Pdcd10/Ccne2/Cdkn2c/Stil/Park7/Actb/Ezh2/Camk1/Lat/Ilk/Syap1/Irak1/Psmd10/Adam9/Casp3/Gab1/Aplp2/Pdgfd/Ubash3b/Ccnb2/Pik3cb/Ltf/Mif/Ccnd3/Htr2a/Map2k2/Gadd45a/Rap2b/Smpd1/Gstp2/Thbs1/Kif14/Lyn/Reln/Clspn/Sh2b3/Hexim2/Gskip/Cenpe/Ppm1e/Cd24a/Trpt1/Agtr1a/Prkca/Pde5a/Paqr3/Hmga2/Arrb2/Gstp1/Ccni/Psrc1/Rap1a/Ccnd1/Ppia/Cdkn2b/Cass4/Vps25/Igtp/Prnp/Cdkn2d",105,"Down"
"GO:00302201","GO:0030220","platelet formation","10/2130","20/11776",0.00115454962392686,0.0289033759659124,0.0256252805740226,"Wdr1/Mpl/Actn1/Myh9/Tal1/Clec1b/Gata1/Ptpn11/Zfpm1/Mpig6b",10,"Down"
"GO:00431611","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","91/2130","373/11776",0.00116576064943646,0.0289033759659124,0.0256252805740226,"Gna12/Fbxo9/Ube2c/Bcap31/Psmc3/Rmnd5a/Rad23a/Sgta/Psmd4/Usp19/Ctnnb1/Psmd2/Ppp2cb/Ubxn11/Fbxw5/Rnf5/Pmp22/Smurf2/Gid4/Gabarap/Arrb1/Gipc1/Fzr1/Fbxw11/Cdc34/Erlec1/Canx/Ube2b/Rnf187/Ubxn2a/Rffl/Trim9/Rnf180/Clu/Psmb5/Eif3h/Derl1/Gsk3b/Spsb3/Arih1/Sumo1/Dnajb2/Trip12/Map1a/Gid8/Wwtr1/Sdcbp/Ube2j1/Dcaf12/Vcp/Rnf19b/Park7/Ube2k/Edem1/Psmd8/Otud5/Psmd10/Cul4a/Amfr/Wwp2/Nedd4/Fbxl2/Prickle1/Skp1/Rnf144b/Wdr26/Hace1/Marchf6/Ube2h/Ankib1/Os9/Siah1b/Fbxw4/Kif14/Arel1/Kbtbd7/Yod1/Usp14/Ubqln2/Sec61b/Gsk3a/Spop/Rpl11/Arrb2/Rnf14/Ifi27/Aup1/Psma5/Pcnp/Ubxn1/Maea",91,"Down"
"GO:00302391","GO:0030239","myofibril assembly","15/2130","37/11776",0.00116864447242584,0.0289033759659124,0.0256252805740226,"Flii/Wdr1/Prkar1a/Myh10/Ldb3/Itgb1/Csrp1/Tmod1/Mylk3/Tpm1/Tmod3/Actg1/Tnnt1/Myl9/Capn3",15,"Down"
"GO:00550021","GO:0055002","striated muscle cell development","15/2130","37/11776",0.00116864447242584,0.0289033759659124,0.0256252805740226,"Flii/Wdr1/Prkar1a/Myh10/Ldb3/Itgb1/Csrp1/Tmod1/Mylk3/Tpm1/Tmod3/Actg1/Tnnt1/Myl9/Capn3",15,"Down"
"GO:00723761","GO:0072376","protein activation cascade","8/2130","14/11776",0.00120147301564837,0.0295764478805402,0.0262220155948441,"Gp9/F8/Hpse/F13a1/Gp5/Gp1ba/Gp1bb/Prcp",8,"Down"
"GO:00019341","GO:0001934","positive regulation of protein phosphorylation","117/2130","499/11776",0.00122136666040313,0.0299263235674589,0.0265322099006544,"Dazap2/Lgals9/Rac1/Tgfb1/Cd36/Mob3a/Mmd/Akt2/Ikbkg/Crkl/Mob1b/Neurl1a/Rhoa/Tab2/Sqstm1/Stk4/Acsl1/Arrb1/Map2k3/Osbpl8/Tom1l1/Itgb3/Pecam1/Dlg4/Pde4d/Clu/Angpt1/Ptk2/Tfrc/Gsk3b/Trem2/Pim1/Ralbp1/Csnk2b/Incenp/Zfp91/Jak2/Mob2/Ptprj/Itgb1/Pdgfa/Snca/Stradb/Atp2b4/Ehd4/Cdc25b/Bmp2/Tpx2/Gnas/Ptpn1/Src/Tnik/P2ry1/Pdcd10/Hax1/Iqgap3/Sdcbp/Txn1/Stil/Pink1/Park7/Ube2k/Chek2/Ezh2/Camk1/Lat/Ilk/Gata1/Syap1/Irak1/Psmd10/Adam9/Gab1/Arl2bp/Trpc6/Pdgfd/Nptn/Ltf/Mif/Ccnd3/Htr2a/Map2k2/Lrrn3/Rap2b/Mavs/Cd81/Ptger3/Thbs1/Kif14/Lyn/Tnfrsf14/Reln/Clspn/Ptpn11/Cenpe/Cd24a/Agtr1a/Prkca/Rap2a/Pde5a/Hmga2/Gsk3a/Flot1/Arrb2/Fnip2/Hipk2/Sphk1/Kdr/Mapk3/Mapk1/Psrc1/Rap1a/Ccnd1/Ppia/Cass4/Igtp/Prnp",117,"Down"
"GO:00067491","GO:0006749","glutathione metabolic process","19/2130","52/11776",0.0012304464215152,0.0300092210580652,0.0266057055178507,"Gstt1/Gstm5/Sod2/Clic1/Chac2/Sod1/Glo1/Hagh/Gss/Gclm/Park7/Gstk1/G6pdx/Gstp2/Gsta2/Gstp1/Gpx1/Hbb-bt/Gpx4",19,"Down"
"GO:00104981","GO:0010498","proteasomal protein catabolic process","106/2130","446/11776",0.00126124968854668,0.0306187251578983,0.0271460823093943,"Gna12/Fbxo9/Ube2c/Bcap31/Psmc3/Rmnd5a/Rad23a/Sgta/Prkaca/Psmd4/Usp19/Ctnnb1/Psmd2/Ppp2cb/Ubxn11/Fbxw5/Rnf5/Pmp22/Smurf2/Gid4/Gabarap/Arrb1/Gipc1/Ubb/Ubxn6/Fzr1/Fbxw11/Cdc34/Erlec1/Canx/Ube2b/Rnf187/Ubxn2a/Rffl/Trim9/Rnf180/Clu/Psmb5/Psme1/Eif3h/Derl1/Gsk3b/Usp25/Trem2/Spsb3/Arih1/Sumo1/Dnajb2/Trip12/Map1a/Gid8/Wwtr1/Sdcbp/Ube2j1/Alad/Dcaf12/Vcp/Pithd1/Rnf19b/Park7/Ube2k/Edem1/Psmd8/Otud5/Ophn1/Psmd10/Cul4a/Amfr/Wwp2/Gabarapl2/Nedd4/Fbxl2/Psmf1/Prickle1/Skp1/Rnf144b/Wdr26/Hace1/Marchf6/Ube2h/Nploc4/Ankib1/Os9/Siah1b/Psme4/Fbxw4/Kif14/Arel1/Kbtbd7/Yod1/Usp14/Ubqln2/Sec61b/Gsk3a/Spop/Rpl11/Arrb2/Rnf14/Gpx1/Ifi27/Aup1/Psma5/Pcnp/Ubxn1/Psme3/Maea",106,"Down"
"GO:00610451","GO:0061045","negative regulation of wound healing","16/2130","41/11776",0.00131451802436662,0.0316204609696957,0.0280342055953602,"Alox12/Pros1/Pdgfa/Serpine2/Anxa5/Cd9/Ubash3b/Tspan8/Ptger3/Thbs1/Sh2b3/Gp5/Gp1ba/Prkg1/Mmrn1/Abat",16,"Down"
"GO:00717091","GO:0071709","membrane assembly","16/2130","41/11776",0.00131451802436662,0.0316204609696957,0.0280342055953602,"Chmp1a/Pacsin2/Tlcd1/Sptbn1/Ubxn2a/Chmp5/Stx2/Nrxn2/Chmp2a/Chmp4b/Picalm/S100a10/Flot1/Syt11/Ank3/Chmp1b",16,"Down"
"GO:01400291","GO:0140029","exocytic process","22/2130","64/11776",0.0013433927587269,0.0320349842579813,0.0284017154523165,"Napa/Snap47/Rab3d/Stxbp5/Plek/Rab10/P2rx1/Dmtn/Ywhaz/Snap29/Snca/Snap23/Rab13/Stx2/Rab8b/Stx11/Lyn/Vamp8/Exoc6/Unc13d/Fcer1g/Septin5",22,"Down"
"GO:00514941","GO:0051494","negative regulation of cytoskeleton organization","39/2130","135/11776",0.00134391258941038,0.0320349842579813,0.0284017154523165,"Flii/Arpc2/Mid1ip1/Pfn1/Trim37/Sptbn1/Pecam1/Sptb/Dmtn/Twf1/Shank3/Arhgap28/Snca/Spta1/Gsn/Camsap1/Map1a/Spef1/Tpx2/Mapre1/Tmod1/Capzb/Wasf2/Add1/Mtpn/Add2/Tjp1/Was/Arhgap6/Tpm1/Gas2l1/Cracd/F11r/Tmsb4x/Cfl1/Tmod3/Capza1/Tmsb10/Kifc1",39,"Down"
"GO:00030131","GO:0003013","circulatory system process","78/2130","313/11776",0.00135738144685485,0.0322102948740151,0.0285571430995494,"Gna12/Ramp2/Rac1/Tgfb1/Cd36/Irag1/Cyba/Cdc42/Sod2/Rhoa/Bcr/Map2k3/Calm3/Smtn/Fkbp1b/P2rx1/Slc6a4/Cacna1g/Pde4d/Angpt1/Ptk2/Dnm1l/Sod1/Adcy6/Ehd3/Bin1/Gnaq/Jak2/Tjp2/Ptprj/Sumo1/Atp2b4/F5/Gsn/Gnas/Src/P2ry1/Wwtr1/Gclm/Ctnnbip1/Agtrap/Emilin1/Col1a2/Abcg2/Tbxas1/Tjp1/Atp6ap2/Flna/G6pdx/Mylk3/Tpm1/Gnai2/Mgll/Gucy1a1/Plvap/Htr2a/F11r/Ptger3/C3ar1/Pde3a/S100a1/Wnk1/Kcnk6/Ptgs1/F2r/Agtr1a/Prkca/Cacna1c/Prkg1/Yap1/Pde5a/Gsk3a/Abat/Arhgef12/Ptp4a3/Prcp/Kdr/Gpx1",78,"Down"
"GO:00199321","GO:0019932","second-messenger-mediated signaling","50/2130","184/11776",0.00139989291665943,0.0330701160760622,0.0293194471145522,"Bcap31/Cd36/Homer3/Aqp1/Irag1/Rundc3a/Mcu/Chp1/Camta1/Fis1/Pde7b/Tmbim4/Hint1/Cdc34/Ube2b/Fkbp1b/Cap2/Pde4d/Dmtn/Gsk3b/Pde10a/Trem2/Treml1/Ptprj/Atp2b4/Selp/Gnas/Gucy1b1/Cap1/Lat/Gucy1a1/Ppp3r1/Kiss1r/P2ry12/Ppp1r9b/Ptger3/Thbs1/Pde3a/Selenok/Cd24a/Samd14/Ndnf/Agtr1a/Prkg1/Pde5a/Gapdh/Sphk1/Kdr/Igtp/Prnp",50,"Down"
"GO:20001471","GO:2000147","positive regulation of cell motility","98/2130","409/11776",0.00143829501021584,0.0338256165795404,0.029989262031615,"Fer/Alox12/Lgals9/Col18a1/Rac1/Tgfb1/Cavin1/Akt2/Aqp1/Rab11a/Tnfsf14/Crkl/Arpc2/Sod2/Rhoa/Emc10/Mcu/Gata2/Slamf1/Itga2/Stk4/Pfn1/Smurf2/Map2k3/Akt3/Rtn4/Itgb3/Pecam1/Pde4d/Dmtn/Angpt1/Ptk2/Dnm1l/Mylk/Akirin1/Bsg/Trem2/Mapre2/Jak2/Fermt3/Ptprj/Cd151/Itgb1/Pdgfa/Selp/Itga6/Sema6d/Bmp2/Src/Pdcd10/Cpne3/Sdcbp/Glipr2/Tjp1/Aldoa/Lyve1/Ilk/Flna/Plp1/Adam9/Gab1/Pdgfd/Dapk2/Pik3cb/Gnai2/Grn/Plvap/Map2k2/Hpse/Cd99l2/P2ry12/Ago2/Atp8a1/Ptger3/Thbs1/Zfp609/C3ar1/Lyn/Tnfrsf14/Reln/Selenok/Foxo4/Wnk1/Rhoj/F2r/Tmsb4x/Prkca/Adam10/Actn4/Cd47/Cfl1/Bcas3/Sphk1/Actg1/Kdr/Mapk3/Mapk1/Cass4",98,"Down"
"GO:00094101","GO:0009410","response to xenobiotic stimulus","45/2130","162/11776",0.00146702305971402,0.0343010677835109,0.0304107896246329,"Gstt1/As3mt/Nqo1/Gstm5/Dnmt1/Crkl/Sod2/Rhoa/Acsl1/Ube2b/Rb1/Ywhaz/Tfrc/Mylk/Sod1/Aip/Slc18a2/Hadha/Snca/Pam/Gnas/Fmo5/Gclm/Alad/Prkaa2/Pon3/Cyp2b10/Hmbs/Myo6/Htr2a/Gstp2/Pde3a/Ppm1e/Cbr1/Rap2a/Rap1b/Aldh1a1/Abat/Gsta2/Gstp1/Kdr/Gpx1/Rap1a/Rad54b/Prnp",45,"Down"
"GO:00481931","GO:0048193","Golgi vesicle transport","65/2130","253/11776",0.00147153403930779,0.0343010677835109,0.0304107896246329,"Ergic1/Bcap31/Trappc6a/Kdelr1/Ergic3/Steep1/Trappc2l/Golga7/Snx3/Sptbn1/Sar1b/Arf5/Rab10/Gosr2/Sec23a/Lman2/Golph3/Dop1b/Ehd3/Yipf4/Prepl/Ap3s1/Spire1/Arl3/Copg2/Klhl12/Optn/Nbea/Sec22b/Rab13/Vcp/Eps15/Laptm5/Pef1/Vamp3/Rer1/Tmed2/Cux1/Sec13/Rab6a/Vps35l/Lamp1/Ank1/Gabarapl2/Trappc4/Tmed3/Rab6b/Atp2c1/Tmed7/Rab8b/Bicd2/Cnst/Wipi1/Golph3l/Arf1/Arf3/Exoc6/Arfgap3/Vapb/Tmed9/Rp2/Copz1/Sort1/Ank3/Trappc2",65,"Down"
"GO:00002261","GO:0000226","microtubule cytoskeleton organization","115/2130","492/11776",0.00150341120216256,0.0348897366211118,0.0309326941989117,"Fer/Septin1/Chmp1a/Tubb5/Rac1/Spag5/Bicd1/Rab11a/Spc25/Neurl1a/Cnp/Ctnnb1/Mark3/Rhoa/Mid1ip1/Nav1/Kif11/Chp1/Fbxw5/Tubb1/Birc5/Mybl2/Trim37/Gabarap/Katna1/Map7/Fbxw11/Tpgs1/Ube2b/Kif2a/Ttll1/Myh9/Ptk2/Cep20/Gsk3b/Ralbp1/Cript/Mapre2/Spire1/Incenp/Dctn2/Itgb1/Snca/Tuba4a/Cdc42bpa/Nuf2/Ttll11/Camsap1/Kif18a/Map1a/Nusap1/Spef1/Tpx2/Mapre1/Spag17/Gpsm2/Sass6/Lmna/Chmp5/Vcp/Prkaa2/Stil/Capzb/Chek2/Tuba8/D7Ertd443e/Flna/Cetn2/Jhy/Ccnb2/Pdcd6ip/Slc16a1/Mzt1/Chmp2a/Aspm/Gas2l1/Kif4/Slain2/Gadd45a/Ttll7/Tubb4b/Ssx2ip/Tbcel/Ranbp10/Azin1/Bicd2/Cntln/Chmp4b/Atf5/Prc1/Ptpa/Pclaf/Katnal1/Dzip1/Tuba1c/Tubb2b/Cenph/Cenpe/Pard3b/Cfl1/Cep70/Gapdh/Espl1/Gda/Tubb2a/Bcas3/Clip2/Tacc1/Ninl/Psrc1/Tuba1a/Cep76/Kifc1/Dynlt1b/Chmp1b",115,"Down"
"GO:00072651","GO:0007265","Ras protein signal transduction","69/2130","272/11776",0.00153250310523033,0.0354088875366375,0.0313929652719619,"Gna12/Dynlt1c/Tnk1/Rac1/Dnmt1/Cdc42/Rhoa/Ppp2cb/Bcr/Nkiras2/Gabarap/Arrb1/Rab21/Rtn4/Pecam1/Arhgef28/F2rl2/Rasgrf2/Erbin/Ralbp1/Mapre2/Shoc2/Arhgdia/Itgb1/Rsu1/Abi2/Nckap1/Src/Nras/Gpsm2/Rit1/Iqgap3/Sdcbp/Wasf2/Brap/Col1a2/Arhgdib/Lat/Was/Ophn1/Mcf2l/Adgrg1/Pik3cb/Mras/Rasgrp2/Brk1/Dhcr24/Ssx2ip/Rap2b/F11r/Ctnnal1/Tax1bp3/Kif14/Kbtbd7/Rhoj/F2r/Agtr1a/F2rl3/Rap2a/Rap1b/Arhgef12/Flot1/Grb2/Kalrn/Cdc42ep5/Dok1/Rap1a/Rhog/Dynlt1b",69,"Down"
"GO:00515921","GO:0051592","response to calcium ion","27/2130","85/11776",0.00158796750588322,0.036530186991235,0.0323870918115553,"Pde1c/Gdi1/Calm3/Anxa7/Ppif/Dmtn/Mylk/Syt13/Anxa5/Cpne3/Prkaa2/Pef1/Add1/Stim1/Adam9/Trpc1/Rasgrp2/Smpd1/Clic4/Thbs1/Slc25a24/Wnk1/Pla2g4a/Alox5ap/Syt11/Jund/Capn3",27,"Down"
